"protein.id","Adrenal","BAT","Brain","Eye","GAT","Heart","Kidney","Liver","Lung","MAT","Muscle","Pancreas","Prostate","SCAT","Skin","Small","Spleen","Stomach","Testis","Thymus","Tongue","Urinary"
"P33766",NA,NA,NA,NA,NA,NA,NA,482033.25,1033070.75,NA,NA,NA,NA,NA,73165.3,107720.15,3064055,NA,NA,87063.03,NA,NA
"P34968",NA,NA,181154.62,NA,275497.67,NA,NA,NA,68115.63,NA,NA,NA,NA,NA,739951.25,NA,NA,NA,NA,NA,NA,NA
"P34971",NA,255895.75,131584.92,117306.33,101070.93,117149.5,144765.75,NA,529476.25,53126.15,NA,74042.1,NA,NA,NA,NA,120546.95,NA,NA,60587.65,NA,NA
"P35330",34875100,3587570,392885.2,1145280,12109350,3675340,15714400,6609367.5,44092875,12385350,2305765,1441292.5,3489340,9824617.5,9814222.5,4665072.5,23027925,3218787.5,1051413,39694525,8022925,4696886.7
"P35343",NA,NA,NA,NA,NA,NA,NA,NA,466532.8,201572,NA,NA,NA,298571.5,NA,NA,1163690,NA,NA,NA,NA,NA
"P35363",NA,NA,418433.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25476.65,NA,NA,18100.55,NA,NA,NA,NA,NA
"P35436",202939.33,NA,255154.25,71843.13,NA,NA,NA,NA,NA,419930,NA,50305.37,20646.75,NA,NA,84835.77,NA,85117.8,39736.6,88103.65,NA,84724.9
"P35438",75869.6,NA,3044015,695401,NA,588165.5,2430240,NA,NA,3753250,NA,NA,NA,NA,NA,NA,1251366.1,NA,NA,NA,NA,NA
"P35546",79195,98777.37,432594.25,401052.67,101066.07,NA,NA,NA,NA,40431.87,NA,NA,128948,121342.25,130267,129513.75,49992.27,178632.75,NA,NA,396889.08,101220.97
"P35564",109737000,83805025,60832950,136194667,108593500,62189675,75116425,117336500,49179050,70303400,63306600,112406500,89728375,68771475,64585825,98957000,57824675,41366475,66091875,87884375,31187100,54584100
"P35803",1558946.7,1856640,65671800,47446566.7,2491470,1180827.5,2842035,740277.8,2580332.5,988968.5,587164.8,858312.2,4256835,1870702.5,2039195,676950.2,3094927.5,959784.8,6674195,1011155.5,1170029,1007362.3
"P35917",1290930,37637.87,60957.23,126502.67,258331.25,46283,396575.5,1392372.5,709650.5,680816.75,NA,141322.33,93310.52,272499.25,266198.5,248814.25,1377610,86292.4,37004.3,NA,429159.25,274078.67
"P35951",8945523.3,1080455,859255.8,836364,1023649.2,198246.2,790802.8,28715850,1774710,710500,585877.2,1169465,343209.2,818604.2,1973707.5,8736265,592669.8,5453590,720448.2,851751,448839.5,558958.3
"P36371",7707413.3,6312632.5,419201.5,1639536.7,11393775,869288.2,2102067.5,4026432.5,7336802.5,22404575,286748.8,1825427.5,1267382.5,23339925,5522752.5,18302075,36921650,2789502.5,798601.8,44658150,1418782.5,2480180
"P36895",293888.7,232863.5,414535.8,584392,960880,286172.2,379594.5,119232.7,434422.5,358868,151710,198634.5,580929.8,432138.5,350172,393159.8,328626.5,289038.8,235455.8,479465.8,245333,472346.7
"P37040",94866500,95251075,21804850,36977333,141031000,9511068,107897000,92242700,91369425,78683650,7482928,21001750,13362825,124051000,18552750,102770350,23811825,18081550,13153400,29787650,7280135,36059067
"P40240",17996967,6766608,17930658,18046633,26443850,4360262,11543850,3454878,39363475,19462775,4548880,7794218,46454225,15746325,46489050,18151425,34208975,13945650,3543015,17295800,28424600,59520900
"P41272",NA,NA,NA,NA,25449.2,NA,NA,NA,145682.75,735557.75,NA,85338.45,196067.5,708590.25,98269.55,NA,1139332.5,NA,NA,5675462.5,NA,160229.1
"P41588",53381.1,NA,232339.75,2886986.67,70172.38,53718.97,NA,NA,1212262.5,184043.5,57952.77,2766270,213798.25,NA,126717.75,375948.75,162751,609057.75,NA,51376.78,253991.75,64544.23
"P41593",81964.63,NA,NA,NA,NA,NA,2076105,194739.75,NA,36297.63,NA,NA,NA,27382.6,55764.9,NA,51168.93,NA,NA,NA,NA,NA
"P41731",1529413.3,767280.2,274071,2279266.7,2234170,695510.2,3040732.5,293448.5,1482740,1536852.5,788579.2,3992095,1172442.5,3021905,6034975,1342302.5,959362,1496480,304252.5,941379.8,853582.2,2280243.3
"P43023",225454,6371422.5,NA,583409.3,198363.8,14220375,NA,934417.8,1407140,264646.5,3532435,NA,2303560,3039065,6189390,NA,209567.5,172302,NA,692100.5,8011072.5,740171
"P43117",NA,NA,NA,NA,NA,NA,167106,NA,173934,NA,NA,NA,NA,NA,147737.5,NA,NA,NA,NA,NA,297935.8,81790
"P43252",279909.67,260514.75,NA,97901.43,345380.25,174652.75,222669.25,NA,326072.25,575745,NA,154954,172826.5,660323,306394.25,81770.27,2833790,93676.85,NA,723259.5,140179.88,213322.33
"P43406",17340600,5508945,8261660,62946900,13010250,4181918,10961075,10048600,11321925,10030198,6372788,2868182,11203375,11214025,21277400,14175875,10955478,12177250,9037495,8559252,7135478,18194967
"P43407",419273.33,301449,413774.5,404604,561181.25,319339.5,1992737.5,958597.25,422301,257609,227836.5,309653.25,571281.25,395157.5,804035.75,408685.75,211806,273337,73560.17,251409.25,368369.5,699478.33
"P46096",13533433.3,3718797.5,67526975,111950000,457803.2,1405070,928787.5,1360597.5,360095.2,778917.8,395631.2,560280,1555100,799512.8,418466.2,1500222.5,1265679.8,1249807.5,231930,2328095,619992.2,1727226.7
"P47740",16470100,16437900,11842575,47373967,17067900,5230310,68033450,67745525,23398200,13618225,2722022,32862125,18773700,17742075,14467025,53219900,21348150,19881350,8723785,41881700,5965682,20120300
"P47743",226311.33,NA,199195.75,79613.47,NA,NA,38509.17,684195.75,NA,NA,NA,NA,439338.75,34623.5,111497.3,83199.6,NA,NA,91339.12,37215.22,NA,166727
"P47746",43694.9,NA,2629215,141826.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,82475.63,NA,58096.18,NA,18745.9,NA,NA,NA,NA
"P47750",128865.3,221143.8,NA,1079966.7,1276740,NA,NA,NA,NA,448287,NA,NA,NA,560345.5,NA,NA,NA,NA,NA,NA,NA,NA
"P47801",34671.1,NA,NA,NA,338468.5,NA,NA,NA,293157,116332,NA,39692.8,96315.73,32669.75,266224.25,NA,16857.1,NA,NA,43798.07,NA,62290.2
"P47936",92839.3,NA,NA,NA,NA,NA,37696.75,118719.2,173192,252538,NA,NA,NA,219952.25,NA,NA,732793.25,NA,NA,320627.5,NA,NA
"P48302",1522720,418011.5,926970,654170.3,640384.5,982749,1624347.5,920987,3664587.5,374100.2,NA,77755.6,502105.2,1032432.5,1095042.5,300461.5,415053.5,335354,262814,237041.5,541170,324830.3
"P48410",6867873.3,2508457.5,553394.8,1299556.7,2366130,3225105,2651042.5,1087288.2,3704542.5,5938207.5,879516.8,712054.2,309525,6836897.5,1238322.5,4332977.5,11709675,545793.5,1708640,11367975,4790300,1152083.3
"P48771",209066000,71505975,46921150,67440867,93645825,57007475,171825750,67796878,14770095,837628,37542100,76409000,19675025,138039500,14277725,31941002,27102525,12759940,19133220,46710900,25406200,61236507
"P48962",68662500,186093000,63961800,124122333,63133575,1056964000,40553975,13809200,42911075,42761025,687556750,13186148,143248500,84858475,163268000,33943825,16792225,29165400,7737822,30152425,596930750,46722433
"P49070",3510753.3,2478975,3335670,5711583.3,4789882.5,973842,1553642.5,783014.5,909540.5,2304535,1174410,1822847.5,1204087.5,2851520,836837.2,768374,1454315,614128.5,2325007.5,1756220,498834.8,1719516.7
"P49769",8172103,9877370,6562100,4726707,11920650,3863035,10455720,9220115,7148198,8514100,4154085,8522702,5860318,12433925,7568278,11309725,14213375,4068742,5750090,13175425,3746958,6388143
"P51675",146394.67,92677.88,NA,NA,509013.25,NA,NA,NA,232413,332596,NA,172994,134347.75,522191,499301,321611.5,149904.65,80980.23,NA,351994.75,NA,88525.97
"P51678",NA,NA,NA,NA,125608.67,NA,NA,NA,NA,71108.35,NA,NA,NA,248673.25,84265.6,110915.77,4676920,NA,NA,246242.25,NA,NA
"P51682",116871.33,151267,248007.75,27143.1,474946,134424.93,144043.1,110337.9,197202.25,390370.75,NA,92039.88,120783.5,884542,291473.5,139568.75,588528,78949.07,35330.85,322652.75,47722.6,59851.3
"P51683",394334.67,594761.25,NA,NA,2221312.5,NA,494513.5,151056,1060590.75,1065990.75,NA,NA,445511.5,2517512.5,1555515,178452.25,2018957.5,189004.5,75234.43,1111506,557274.5,618351
"P51830",3966506.7,3435192.5,8019210,1011500,1086965,1425755,1229445,1006160.8,1840670,833334.8,1314522.5,3215117.5,1729760,1305947.5,753902.2,1803265,2079800,651302,1442945,964966.5,1072700,1345303.3
"P52194",265994.3,NA,3576962.5,653748.7,969567.2,NA,NA,NA,3532805,1917967.2,NA,8775710,1367999.3,NA,1908465.7,16194499.5,179990.5,3749372.4,22185075,153193.6,1009771.8,NA
"P52795",4894170,1238930,1589757.5,1574063.3,2761192.5,591258.8,1500655,1480182.5,6149937.5,1571007.5,350905,1108114.2,2175607.5,1301085,2176697.5,2589487.5,2498787.5,610273.2,2463430,1347912.5,1024049.5,2559460
"P52800",111564.07,NA,677380,323937,54182.1,45313.63,130136.75,NA,475949.75,62544.22,NA,72206.6,222705.75,NA,610443,250828.5,170294.25,63746.52,69142.88,171120,862554,260843.67
"P54761",6799010,1683347.5,1087172.5,1486710,3964242.5,1939900,6671040,4209982.5,6114722.5,2833507.5,685194.8,1735090,4532150,2884327.5,2673357.5,5193822.5,4900720,1360795,804722.8,2793197.5,3965337.5,4295223.3
"P54830",NA,NA,5388727.5,528394,NA,NA,NA,NA,NA,NA,NA,NA,588405.5,NA,NA,NA,NA,NA,NA,28848.03,NA,NA
"P55086",NA,NA,NA,NA,NA,NA,439826,NA,103271.48,88629.7,NA,96335.52,454474.75,60738.82,176875.75,442849.5,101947.32,241862.5,NA,282636.25,32418.3,179219
"P55096",39624033,23009250,11588550,35133967,17448300,10742422,99357950,48863225,27722625,20514050,1051399,4951568,2956990,19859950,8564072,31342425,9840888,23592225,15145100,19996950,8541795,37531400
"P55284",1266186.67,896320,222931.5,126659.5,1033597.5,637178.75,351676.5,867366.25,7777890,886379.25,299753.75,149395.5,279502.5,759379.5,371170.5,99088.27,2099087.5,239626.5,284976.25,224925.25,889928.5,352970.33
"P55850",NA,NA,NA,97554,NA,NA,NA,NA,NA,419955,NA,NA,NA,163947,1955725,877466.75,286144.25,51273.85,NA,2275090,1246680,NA
"P56135",95192467,97322900,32654175,56592933,65871675,273467575,98995075,147222750,36436600,74965225,190690000,35603725,112483000,117731000,84554450,42220175,22937225,44791050,5789608,19608775,365661750,48767800
"P56393",1447763.3,14354275,364481.5,310164,2383462.5,26905200,1643479.5,3533547.5,1589322.5,3462980,7371445,1058344.2,151196.4,2536769.5,4089242.5,1176390.5,437578.5,2098452.5,NA,462719,4222510,468862
"P56395",36610933,67439950,5422265,11776767,156056000,9591715,94763725,208253500,40476675,62329800,8601635,87433625,22423775,59249400,25073700,46887400,7932160,6688490,6488960,14022800,8452360,15867167
"P56400",1028321.67,1160667.5,NA,655855,766591.5,1681875,407932.25,1219630,5203147.5,239882.5,110345.67,99925.73,372653.25,1266987.5,4813512.5,NA,40369950,154465.25,792428.25,516346.75,1540087.5,385238.33
"P56402",NA,NA,NA,232901,NA,NA,24043536.25,NA,NA,NA,NA,NA,334923.75,NA,NA,NA,49126.27,NA,235241.25,NA,NA,98667.7
"P56484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80929.75,7543.805,NA,658575.75,NA,NA
"P56485",180617.33,181262.75,32884.35,183321,153299.5,249638.25,240548.5,NA,135514.25,50438.9,NA,19815.73,136097.25,178933,159644.75,61036.2,754335,51116.9,43927.38,38086.85,147589.75,103523.97
"P56528",27046967,11870075,5563292,1376267,17579150,4156160,17821125,41269875,27315000,24097050,5465172,2186678,10224045,26844025,13007300,33926850,56001175,3079505,1193192,10103118,4387802,3963560
"P56677",647255,NA,99913.63,410983,507316.5,NA,8592392.5,126562.02,1152590,1118812.5,NA,3450500,10415105,648731.75,1027031.5,19650100,2342905,5025930,182022.5,4270892.5,323521.5,6971596.67
"P56695",5852366.7,4370522.5,14517150,16039166.7,2838800,12521550,3091727.5,2442287.5,2996212.5,2449627.5,20828350,8099477.5,3754662.5,3718377.5,2950455,7302580,1717240,2876495,815946.5,1564735,7798910,6382176.7
"P56726",584004.7,169058,297573.8,349221.3,449564.5,85238.5,488150.5,NA,239066.2,243468,NA,112449.8,184713.8,428639.5,606396.2,142490.8,298383.2,120274.2,111733,1328117.5,NA,415366.3
"P56857",NA,NA,NA,NA,NA,NA,NA,NA,4746447.5,362137.5,NA,NA,NA,NA,840078.7,669275,NA,7510322.5,NA,NA,NA,NA
"P57716",26768567,17307100,11121470,17554567,21583350,6258135,15449325,29790400,14963950,15475350,5039980,13821425,23902550,27125050,31229275,31948275,28410900,10633650,15857300,30143500,9627990,17517967
"P58021",19876567,13332000,8415422,27409933,12414475,9696965,19551875,10994358,10958625,14810800,5543282,36859200,43208650,17127175,22450675,67083725,18325450,35649925,7621065,13393475,8919042,23716933
"P58158",5188440,6681717.5,2263510,5492473.3,2176877.5,869058.8,4593727.5,6124145,1123485,1930222.5,1626477.5,1240105,3401005,2353280,2038677.5,2153005,1590110,1767507.5,599216.5,1641292.5,1386977.5,1774380
"P58196",4417856.7,2218815,1371651,1633970,5566187.5,1491345,4392370,2631985,8070365,3396757.5,928373.5,1074925.5,1868580,4967662.5,3957350,2050410,11198735,1850905,748397,1484440,1725420,4917420
"P58659",326116.67,96188,80399.9,177975.67,162560,NA,NA,NA,172008.75,87666.2,NA,NA,474483.75,82498.32,NA,NA,209522,31936.3,41115.45,157796.5,NA,194758.33
"P59041",1373770,4258532.5,613097.5,401392.67,763707.5,4687177.5,396399.5,1041266.5,172358,971251.5,2248297.5,361537.25,968599.25,1276100,297644.75,304553,213331.75,235928,50801.62,153732.5,6627670,334906.67
"P59268",104123.73,54207.57,389543.5,245049.67,208649,NA,291096,255774.5,140683.5,108624.2,NA,56339.15,128201.67,102893.3,300775,871688.75,252201.75,408215.25,167634.5,241345.5,114367,251485
"P60202",2117276.7,4269977.5,70668875,16581666.7,548117,659034.8,347642.2,187487.8,1501225,384670.5,1688872.5,624504.8,6037770,5350955,7671240,839122.2,1248834,559984,1906662.5,647367.2,6196207.5,1000252
"P61014",NA,1331070,NA,47530.43,182199.2,1476468000,205050.5,109903.8,3327215,706821.2,143553.2,76308.07,129102.2,82680.57,600910.2,2972088,154934.8,4315540,1368738,484116.8,433826,NA
"P61166",7894796.7,4645535,2915607.5,5759933.3,5265342.5,903248.3,9079455,14687075,3104242.5,5393030,3056625,NA,6186797.5,8781665,9079635,11639475,9825680,3604605,7275545,7621070,1214347.5,3201946.7
"P61620",22260900,20209850,6657688,18955167,25734925,4794850,26925900,20727500,18704075,22237550,1953898,360923000,13126650,19631800,25984500,56653200,22635950,21189775,8243228,29244075,4382368,9977563
"P61793",3200843.3,1637247.5,2697782.5,2245216.7,5750335,1293190,2112130,785177.2,4058682.5,5404740,1400490,1176697.5,6806967.5,6988122.5,13901400,5649185,10867382.5,3097540,1866482.5,6444140,5905395,8628150
"P61804",13404567,14359475,3807062,10541827,25813800,3665145,23402200,16516900,9997252,13840425,9191418,96473675,18989450,14868050,15282925,18641975,11552625,7206962,14416300,15120925,3078330,7270947
"P62812",NA,NA,9089080,1678356.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88521.75,161033,NA,557129.33,NA,NA
"P63024",30764567,28584450,9197128,11438000,47430850,16748075,21205448,25437425,17277300,23385575,15734830,21173375,10113625,29360700,13927925,27900175,7235015,14933910,12153315,12924825,16054700,12538847
"P63082",19644933,11686118,73738075,38926300,15493800,5175062,70460100,21242325,12860100,15901950,2704318,12234525,8648558,21191800,24860125,15916750,22325250,12867375,5650845,19723325,5538448,7600267
"P63141",81707.17,162921,4704327.5,1026263,100186.8,NA,NA,NA,196239.48,172266,NA,NA,201736,226927.75,315464,106458.18,584876.5,88170.45,NA,622170,360807.67,109454
"P70126",65761.37,NA,356559.25,179664,NA,NA,NA,NA,NA,NA,568765.5,NA,NA,NA,83459.8,NA,NA,NA,NA,NA,61536.22,NA
"P70174",41448.67,22629.57,573374,NA,107001.5,74145.65,NA,NA,NA,64056.65,NA,NA,NA,247578.75,82209.35,31792.95,148653.5,NA,NA,41777.97,69659.75,21840.15
"P70193",246941.3,497390.5,890344.5,374757,856081.8,375371.8,145851.8,394168.8,108819.2,470963.2,1987632.5,247229.5,102800.1,663146.8,875424.5,641420.2,203190,537901,121028.2,654549.2,391900.5,145839.7
"P70205",1383906.67,532416.5,6170080,456988,287129.5,148211.38,114908.9,155556.7,95950.62,391327.75,NA,325468.25,539953.25,507468.5,645699.5,184206.25,63469.82,317026.25,NA,296457,583090.5,521360.67
"P70206",3715116.7,4623417.5,6456160,3254063.3,4460352.5,1025955.5,1447172.5,380129,4791425,2382735,1096792.5,720869.5,1691885,3867120,2866337.5,1356035,3695340,490613,4322752.5,4143970,1733765,3236833.3
"P70227",1372370,451925.5,542353.8,1254140,889643,402793.2,1188375,643268.5,4881375,4391052.5,1531404.8,5247067.5,1807882.5,2329517.5,3242585,9751807.5,12662650,11997225,1158582.5,11681750,1261080,3887530
"P70245",7217880,13485675,1406025,7228390,19041375,2432862,24685925,42753500,8522042,11141250,1941790,8793092,9001692,10167688,12201175,21111875,6125632,4653842,7885252,7093388,3130992,3946987
"P70263",NA,NA,145188.15,NA,50732.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,131030.95,102076.2,NA,19395.93,NA,121803.25,NA,NA
"P70302",12461867,30796750,5939458,9574710,17690225,1774065,1703060,8313150,5386352,9819940,41327425,7942865,7505782,10602250,3804985,8925180,11467275,3854690,12207400,14605850,9383250,6276310
"P70387",2971016.7,2101895,502863.5,979709,7728035,1293120,1313682.5,5408092.5,3194005,4433272.5,846122.5,535038.2,1281682.5,7147672.5,6311715,1320187.5,8210535,636425.5,2065852.5,2037992.5,1759682.5,1744133.3
"P70423",NA,NA,1551220,575582.67,NA,NA,NA,NA,NA,NA,NA,2058350,156803.33,NA,NA,168150.25,195753,131395.5,NA,78267.2,NA,98817.23
"P70424",686786.3,185341.5,242527,793275,764639.5,237569.5,2714802.5,219280.5,1114822.5,584522,125099.1,397029.8,2409197.5,564893.2,2598430,5943905,1282600,1859345,167743,1151240,833721.5,4587336.7
"P70452",12405367,10453182,2450125,4567743,19623250,5161540,9517360,8218582,7555995,12383025,18547150,4615732,12622875,15497175,7699240,10644125,15406000,5757705,3835912,13824275,9430882,9672973
"P70669",NA,NA,60089.03,340489,NA,NA,NA,NA,707845.25,83566.75,NA,NA,62115.43,NA,NA,253502.5,NA,NA,138482.87,354237.25,307694,NA
"P82349",4086563.3,12139900,709854.5,622916.3,25326150,17928300,608592.5,1307190,3020527.5,11500950,15918825,800164.8,2417577.5,12368625,23828125,4534222.5,7366067.5,3835087.5,767375.2,1409437.5,5323892.5,2912513.3
"P82350",NA,1050081.5,NA,203482,NA,20938200,NA,213568.5,251022.5,NA,26022850,NA,654811.5,1031592,27517450,146954.4,NA,224841.5,NA,179568.5,8141877.5,211212.3
"P83093",696899,513541.8,2348755,2087106.7,478069,188253,627176.5,1205157.5,1118610,817502.8,840753.8,1533982.5,266830.5,815004.5,304056.5,1401427.5,1544552.5,770411.8,587776,1947987.5,160223.8,329190.3
"P97295",359820,NA,298378.25,NA,54131.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,65476.75,NA,NA,NA,NA,NA,NA,NA
"P97300",36609467,18263500,152127000,58148033,64670975,8568095,22564875,15981650,21685825,25593975,38876700,9988260,41866300,31153325,49229950,41441725,17312800,20411525,10293568,25609400,16751175,29456500
"P97333",4062910,6806980,1918365,628741.7,5964142.5,3060010,3710137.5,1393732.5,15224550,4058692.5,702113.2,1228162.5,1360755,6877647.5,2814125,1278470,3755202.5,958259.8,796175.5,5059575,2216827.5,1258676.7
"P97363",3380150,542989,619703.2,1093797.7,1044429.2,215092.2,4614847.5,745721,2661685,1569912.5,158714.8,1026890,544945.8,1375115,1677110,9283905,2807167.5,2913845,1112237.5,2169522.5,393169.8,1633500
"P97370",31818467,19189875,14515725,28287367,18837625,6959775,9006375,9380378,12185950,15005275,2579325,18217600,20416475,18306125,37099125,9403195,21016800,4468365,13244925,35241650,8316828,30308567
"P97414",584407.3,NA,2741671.6,815062.3,205154,1782572.5,1263515,NA,376103.8,91194.5,NA,3140765,350510.2,121857.2,179102.8,1891140,246413.5,9796052.5,NA,122575.4,2283225,NA
"P97441",NA,NA,7764125,573217.3,287246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466959.5,NA,NA,NA
"P97449",30189767,18605900,8788995,15283867,35157225,9511130,121588000,28873800,23445175,43517875,8944220,32440000,50235400,45362025,71018725,313733000,27862025,16573600,2713872,37962025,39028325,47991133
"P97468",946605,697115.8,NA,155934.7,5761735,489357,256163.8,191007.8,2410060,2954032.5,441356.8,5068850,1037543.8,3809867.5,1371772.5,176076.8,1232755,227421.5,151501,870028.2,1167880,665058.7
"P97718",145947.33,897414.5,526564.75,33726.8,153905,57937.05,203573.5,NA,230886.25,39737.4,NA,NA,171252,152151.25,93538.98,NA,NA,NA,NA,286266,NA,37677.73
"P97742",41020133,3234770,2245935,14288533,8234258,12706350,62760325,29251075,8824770,8591168,1034525,4846392,8522912,12041875,12796650,14416025,7676098,10016920,7170690,6834745,4794000,11752667
"P97751",NA,NA,63485.5,NA,NA,NA,NA,560467.5,NA,116246.23,NA,171155.25,147741,NA,NA,807171.5,194241.75,NA,NA,73234.12,NA,32218.5
"P97772",27242.3,NA,2635745,720353.33,NA,50266.75,NA,NA,45414.97,NA,NA,NA,NA,NA,370377.25,NA,NA,92026.83,68991.32,45058.5,NA,2084060.53
"P97793",157581.97,434234,130762.25,84811.23,235655.67,230156,NA,227158,25082.8,255644.67,NA,NA,5161.17,204117,NA,14320.3,46713.22,16851.54,NA,NA,NA,169730.15
"P97799",642408.33,225072,2582520,235375.67,NA,80664.62,62331.5,NA,NA,66812.15,NA,NA,NA,NA,NA,222303,68427.43,308883.5,NA,NA,NA,169663.75
"P97926",103517.25,NA,75095.45,NA,474140,NA,NA,NA,NA,50786.18,NA,NA,NA,NA,28596.5,NA,NA,NA,165567.25,NA,NA,NA
"P98191",126399.7,259284,3426837.5,13302333.3,343735.8,NA,1600547.5,NA,958514.8,136116.5,NA,105166.8,5881812.5,110167.4,1154707.5,9616240,148652.8,1098546.2,4753085,4033677.5,161157.5,11629933.3
"P98197",6551863.3,1528250,1908350,11388266.7,7812520,3461317.5,63713125,1302577.5,12562325,3038095,1752267.5,1432792.5,7395157.5,5675655,4214485,705167.5,3903710,892843,3132452.5,4886812.5,2497062.5,5740916.7
"Q00560",2106613.3,1094136.8,1083394.8,2021206.7,3625465,1050567.5,1157335,2574302.5,2548100,2887270,1171142.5,1353497.5,1388242.5,3190390,2771820,826059.2,3287802.5,683566.8,526462,3080412.5,1972825,2285633.3
"Q00977",NA,NA,84903.53,NA,NA,NA,154404,330792.75,NA,NA,NA,269505.5,33721.6,NA,155670.62,17063.5,NA,NA,NA,NA,NA,98173.55
"Q00993",2054530,1150555,989972.5,1094180,2173155,982421.2,1398352.5,988289.8,2331132.5,2525672.5,699678.2,815889.5,1883500,5213140,2199382.5,976456.2,15504200,1101045,2216107.5,4444262.5,4569237.5,2530880
"Q01237",250106.33,404648.5,339951.75,661456,83958.07,216585.25,840967.5,336689.25,359248.5,182662.5,299183.75,268582.72,115258,137126.42,372123.75,681986.75,153126.75,856546.25,377453.25,281318.5,163373.67,331319
"Q01279",3173503,3754220,2192015,3489177,16252175,1370708,5304728,102308800,3311158,4792025,1922255,2869805,5823455,21259800,20678525,3752010,3143172,3134635,1183022,10825175,6647148,6727703
"Q01815",1235176.7,NA,1773020,312575,NA,2933412.5,NA,NA,264662,114103.1,NA,NA,246497.8,NA,460652,311258,173106.2,281043.2,NA,NA,NA,234696
"Q01887",130909.67,NA,NA,107809.05,NA,46060.35,150852,NA,97801.2,NA,NA,NA,81467.9,NA,61312.57,78054.57,165142.75,43378.15,23570.43,NA,NA,95707
"Q02242",NA,NA,NA,NA,153103.1,NA,NA,NA,NA,315129.2,NA,NA,NA,221970,41707.5,NA,763877,NA,NA,1947402.5,NA,NA
"Q03145",1876283.3,177425,204975.8,1084753.3,683248.8,179868,654603.5,1064132.5,1772682.5,488673,121228.9,136807.5,431379.5,214557.2,510782,1635102.5,2196940,780949.5,159323.2,364720.5,472415.2,1875720
"Q03146",225463.7,NA,654508.5,1163726.7,332662,129676.3,1554830,NA,288370.5,227999,NA,385776.5,589938,226382,546486.5,887565.2,741250.8,505860,230024.8,1331817.5,328242,359142.3
"Q04573",NA,69774.97,428303.5,NA,NA,NA,71105.07,NA,85968.45,80697.55,NA,NA,NA,77709.3,48275.5,NA,486547,NA,NA,79527.38,NA,403591.33
"Q04683",NA,NA,NA,NA,NA,NA,NA,NA,NA,222940,NA,NA,NA,150431.8,NA,NA,838519.5,NA,NA,NA,NA,NA
"Q06335",2395246.7,6982495,3382602.5,4198590,5644752.5,2246720,2235240,2099135,1884080,1938390,2224745,668528.5,960203,3691692.5,1301355,857632.2,974695.5,1395825,3662842.5,1811995,849876.2,1891226.7
"Q07113",11633967,7824900,4790930,4404733,6766280,5843845,15810700,10179775,5210158,7315870,2496742,15079800,4526135,9845315,6987428,9583900,6892178,4705970,3185918,9331335,2806435,5444727
"Q09143",2480723.3,NA,2255587.5,1599326.7,679007.8,249263,531516,NA,350205.5,1102815,NA,17491150,9013245,948337.8,1113118.8,5715412.5,2525895,1807355,3469995,5347547.5,1314160,2056590
"Q0GA42",NA,NA,3859185,1186040,NA,NA,235480.2,NA,NA,NA,NA,NA,121956.5,NA,195617.5,NA,NA,NA,463154.8,NA,NA,NA
"Q0VBU9",NA,NA,396071.25,NA,NA,NA,NA,86713.65,NA,NA,NA,NA,NA,NA,NA,NA,127794.7,NA,NA,NA,NA,NA
"Q14BI2",NA,NA,10950130,1786983.33,NA,NA,NA,NA,NA,NA,NA,NA,341613,177158,NA,NA,54468.75,NA,NA,NA,NA,NA
"Q14CH0",NA,NA,1964475,1172113.33,NA,NA,NA,NA,22563.45,NA,NA,NA,73781.87,138870.5,184680.5,35082.85,NA,NA,NA,NA,135099.35,98996.8
"Q2HJ10",1008794.33,NA,NA,75175.87,187107.25,NA,1159362.5,NA,NA,NA,NA,1723517.5,717424.75,NA,NA,1086159.5,234553.5,NA,1880217.5,245626.75,NA,NA
"Q32NY4",2335730,974505.2,1709310,2088510,1691435,432290.5,1586075,578330,1371512.5,1370957.5,185292.5,2012120,1224952.5,1924082.5,850975,783843.8,1884910,571879,672463.2,3558707.5,988399,1546526.7
"Q3KNM2",4944956.7,9946132.5,1115600,4450270,4048310,3683757.5,2639630,2770987.5,990002,2879920,7182467.5,864023.2,1488337.5,4066600,3124935,1685747.5,1101197.5,997336.8,1138592.5,1896535,4501382.5,886990.3
"Q3TA38",2683913.3,7196675,342149,174046.7,7294247.5,212948.8,1115767.8,204942.5,232769.5,8090465,182272,551754,191764,9949970,614539.5,210749,664922.2,141841.5,77560.4,1033833,153038.5,322899.7
"Q3TBT3",751500.3,687104.2,554471.5,510676.7,1397975,427099.8,652077.2,852750.5,2629640,9572237.5,283669.2,1820772.5,1049920,5962770,2351860,2017140,16121100,463580,476520.8,10297850,713287.8,794106.3
"Q3TCT4",302923.33,158881.25,59596.38,258820.33,170638.75,117621.57,463256.25,315954.25,82926.98,188575.75,361948,2875180,1165797.5,230922.25,331106,6340550,319861.5,732307.25,64941.03,286261.75,63706.13,278417
