"protein.id","Adrenal","BAT","Brain","Eye","GAT","Heart","Kidney","Liver","Lung","MAT","Muscle","Pancreas","Prostate","SCAT","Skin","Small","Spleen","Stomach","Testis","Thymus","Tongue","Urinary"
"Q60931",38018333,37770850,6645968,16892500,17071875,83146575,14621000,15994275,10857875,16435575,54046875,12342800,15091150,19996975,36870100,7474292,8209048,7597568,13900150,7136202,81747575,8836917
"Q60932",78476500,102003625,33628475,75982967,41444950,272702000,52247550,49829375,24725025,39239100,284469500,37816750,40912200,40311800,114351250,24190075,13558925,19163650,6875190,17289200,300889250,24981467
"Q60936",2150130,14408225,155508.5,1091510,208046.8,12857675,938663,1560620,346100,832555.5,18047400,1153137.5,608161,757476,1930657.5,229091.8,324034.8,1205062.5,102828.3,378825.2,18551525,266195.7
"Q61009",246267000,3094867.5,470220.5,12937033.3,6787270,429117.2,1650182.5,44186375,6908840,4979815,950740.8,2355102.5,4702955,4071090,7166165,4394235,5245312.5,974164.5,6338947.5,2942137.5,1575040,2234120
"Q61088",217177,735731.25,116430.341,132223,2052695,452.7715,583313.75,258115.1412,597196.75,574577.75,452.7715,131025.75,143895.625,813453.5,744586,95069.575,177812,201558.5,35402.6,40380.5703,79622.4044,125129.1667
"Q61089",148760.3333,29376.0661,452.7715,197715,293820,452.7715,550242.25,78786.7986,344119,111438.7,452.7715,206773.25,307933.5,452.7715,723301.75,185004.25,32096.6388,235290.75,166732.25,578787.25,278325,577498
"Q61090",1192880,847802.2,1133872.5,2889323.3,1182960,349088.8,1355530,1017609.5,1737232.5,948376.2,1086267,480641.5,2372617.5,904192,3687477.5,1520387.5,1452247.5,713512.8,471382.2,2432977.5,899592.8,3763240
"Q61091",67554.8,452.7715,23768.446,117627.3,39569.261,452.7715,99285.575,282724.2752,35509.4068,452.7715,452.7715,452.7715,452.7715,40026.7697,452.7715,18365.8221,120896.125,452.7715,452.7715,36526.1171,452.7715,23264.0128
"Q61102",3302180,3692040,526774.2,2214313.3,930161.8,8200075,2530055,4433560,1269555,1885007.5,6532305,1171052.5,1709322.5,2897897.5,2978852.5,1454675,1300197.5,796205.5,191240.2,911496.5,15785375,909273
"Q61146",47327.4151,452.7715,355079.75,344443.6667,452.7715,452.7715,636135.75,349366.25,660635,73123.95,229307.0268,539144.75,658853.5,452.7715,164185.5,1007464.75,452.7715,753459.75,472279.25,70156.45,452.7715,715981.3333
"Q61263",34766433.33,158827.75,980380.5,2181950,1179725,185942.75,2366865,326501.5,6795217.5,2707745,87685.02,628011,828626.5,1497305,3434532.5,2232740,4070840,2972505,6943957.5,9025615,396191.75,1093063.33
"Q61335",31554067,52630475,4938258,12937233,67747375,6188488,24161150,39144325,12805075,28951225,14482075,21029475,15770375,31740975,14898175,25375275,12881050,9668172,5428218,18321025,4216082,12406267
"Q61490",37518633.3,1633407.5,28390125,13113333.3,15866050,692658.2,9104460,23491450,39424075,11172132.5,291281,38391625,89526250,6934007.5,17727050,14826000,7068517.5,19913325,1872705,65355550,1747792.5,38610366.7
"Q61526",182359.1667,153342.0024,314772,53271.2953,452.7715,204879.7347,894580.75,1045939.75,479958,111038.3028,452.7715,181273,530091.5,375498.68,716991.75,2393550,452.7715,572551,452.7715,158753.75,177020.2712,845790.6667
"Q61609",269880.3333,105484.6,3208077.5,1388640,200825.5,452.7715,158350.25,306045,100161.15,247992,452.7715,372775.25,165886.25,221874.75,452.7715,562867.5,729574,223921.75,456618.25,1051637,452.7715,287579.3333
"Q61712",1795746.7,912238,249369.2,1084703.3,1982385,851567.5,2091485,2037070,1966217.5,1255915,996752.2,18487975,1096482.5,1666875,1700572.5,1555015,1567962.5,1136461.8,517311.2,2370642.5,565433.8,1731100
"Q61735",16686067,7135832,8807925,8812687,26826250,7274818,8833060,11448218,29253250,19780450,4300085,9402938,15949975,12581775,26810800,14869025,19718725,6678648,4444425,33122500,18349175,10120410
"Q61772",71647.7449,147721.8939,1162418.5,525312.3333,452.7715,61663.075,822236.2987,89171.1917,124018.5,23027.8247,452.7715,320815.25,130176.025,525232.216,452.7715,125545,27055.0017,302893,32615.9047,155643.7801,452.7715,226251
"Q61835",89185.54,452.7715,452.7715,750972.7,63518.21,452.7715,452.7715,452.7715,1172342,126667.8,452.7715,1889568,7442238,452.7715,3822355,3057950,452.7715,7463048,39689.44,3386950,479497.2,15511070
"Q61982",59406.5333,57167.8,19342.6895,57523.4341,55527.806,2589799.2549,36403.154,452.7715,142037,61266.95,452.7715,47211.275,24541.1478,47416.7,127475.25,736844.1965,177482.5,23830.7286,452.7715,229084.5,452.7715,65908.8333
"Q62053",452.7715,289946.25,452.7715,452.7715,219930.5,452.7715,452.7715,452.7715,143484.75,142764.25,452.7715,452.7715,452.7715,115773.775,452.7715,163105.75,216830.5,67372.1606,452.7715,92063.1625,452.7715,33440.2533
"Q62186",30680367,31649225,25042800,25594900,33015600,10076482,48084650,62274725,22776575,28970825,26436125,75448750,19338175,36270825,49298425,63806275,44013450,25639525,7697920,32618350,9095478,14717867
"Q62190",2229113.3,473338,906523,1681243.3,8276247.5,489516,866774.5,1158947.5,1672082.5,3935882.5,656654.2,466912.2,1724677.5,4387197.5,3358735,7172925,657238.2,5178427.5,608989.5,755589.8,1683095,4628300
"Q62277",13104900,4012425,104670300,97143266.7,2042135,727454.5,1558407.5,457440,644385.2,1192370,729856.8,3585072.5,1290017.5,1786587.5,1754767.5,1776065,1953670,3491995,179298.5,499001.8,1252129.8,911247
"Q62312",1903923.33,729535,197217,339669,1000742.5,324428.25,1008165.75,368974.75,2209402.5,1796720,196521.5,252361.75,539961.75,2667012.5,2036632.5,428904.75,3332985,411509.25,98311.62,2236217.5,966417.75,1483593.33
"Q62351",5293323,18413525,9025032,13648500,3722405,12407600,10273575,10689350,4007752,3555432,5419482,6496758,1213720,4390440,5499885,27573200,19501775,5490042,5510175,11400400,4224325,1236313
"Q62371",613352.3,514852.8,201369.8,398509.7,1628375,281839.5,358856,270626.2,846398.2,1225582.5,289026.8,348337.5,610671.8,2876575,1560230,392820,570988,569146.2,108333.3,640054.8,1594695,1285113.3
"Q62442",147609.7,343483.5,12324180,830517.3,452.7715,327989.5,452.7715,5681824,132739.2,80295.25,2776378,63175.63,122966,127960.8,232292,187358.3,103208.4,130923,452.7715,116634.4,411776,128141.7
"Q62463",317853.3333,158807.75,35279.2635,452.7715,556184.25,452.7715,270806.5,557120.5,84933.15,69805.625,452.7715,60260.575,197587.5,222687.25,288300.25,65074.6861,276069,217594,130534.625,230668.5,405722.25,571275
"Q63961",11429900,1830500,510320.8,961732.3,5052247.5,3985260,12606375,7076902.5,17393250,5062567.5,1023058,1944365,1754070,3346775,3670800,1047156.5,19910400,798287.5,482456.8,3323180,4607645,1808296.7
"Q640L3",1057976.7,386539.2,493935.5,1506490,525178.5,896021.8,1190585,831761,820668.5,544448.5,3886417.5,4162155,291907,566146.8,529585.5,725214,719796.2,633237.2,527081.5,976534,587871.2,572470
"Q640P4",110633.9333,121183.05,174970.1186,93944.548,272821.25,111538.0161,452.7715,452.7715,177143.25,188974,130081.9153,113158,182456,410103,1849622.5,23461.7104,42607.2768,50745.733,22783.3245,52876.7153,493053.25,355616.6667
"Q64310",21828833,20370625,6042372,12787933,33934375,11908600,35369600,30740350,16872900,18598100,14177625,33977475,26328700,17023700,16061300,51538450,15182875,13442475,15061225,20922275,6895478,10274150
"Q64326",1654043.3333,50153.6159,452.7715,452.7715,180696.4104,452.7715,452.7715,452.7715,452.7715,62107.7879,452.7715,452.7715,452.7715,154831.75,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715
"Q64436",1186656.7,7004083,15825447.5,7210153.3,554111.8,17984500,1466113.2,2663948.4,1051480.8,4253535,9639210.1,3580242.5,1189487,1113449.8,8147767.5,4233822.5,5671212.5,18234775,1899452.5,1533927.2,4099827.5,2103600
"Q64445",452.7715,20689.7984,23468.5996,109464.6333,452.7715,452.7715,14552.2797,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,8244.6584,21655.8931,452.7715,15892.0978,452.7715,452.7715
"Q64487",1328160,1300462.5,4411050,1832796.7,2076180,134122.9,2007347.5,3253845,733343,692163.2,1821138.3,92565.7,500340,1114511.2,244707.8,504534.2,279594.5,1071990,521197.2,409020,191887.6,415582
"Q64518",2579183.3,1531600,3852222.5,1051076.7,3211172.5,1402620,2469152.5,659491.2,27933550,11620725,443455,3840080,1805382.5,7588890,4864375,26407575,50895250,17897400,680537.2,31661675,2841112.5,2501206.7
"Q64676",452.7715,452.7715,2990822.5,268427,452.7715,452.7715,6200507.5,452.7715,53143.5987,452.7715,452.7715,452.7715,452.7715,88090.275,100743.2,452.7715,62677.406,96322.4886,522799,452.7715,99689.8377,452.7715
"Q64692",452.7715,28590.5102,46783.7393,452.7715,25822.9306,452.7715,452.7715,452.7715,82090.2,129852.5,452.7715,452.7715,452.7715,156485.9603,72330.55,195468.9117,409418.75,30688.4631,452.7715,142321.6,30837.7141,33421.7744
"Q64729",616922.7,333589.2,330422.2,440585.7,1343902.5,155337.8,1075027.5,419348.8,471973.8,736124.8,151558.5,558083.2,636203,703439,425470,895296.2,892392.5,381400.8,664275.2,1617280,342576.8,664855
"Q66JT1",1264190,452.7715,460449.6951,156656.6667,452.7715,452.7715,92386.525,452.7715,462136,452.7715,452.7715,260667.75,515799,54262.4315,316333.25,65810.9,41465.673,534274.75,55580.7,255925.75,145248.5,2012630
"Q68ED2",72102.3333,78555.3366,1971702.5,641021,452.7715,364994.6163,60432.0888,452.7715,452.7715,452.7715,452.7715,756362.8744,132165,452.7715,96432.0408,1145222.2566,452.7715,60001.5,116351.4359,395559.9138,178148.191,452.7715
"Q68FE2",1527313.3,2829505,3910065,2154393.3,1272140,1227000,1213595,1834612.5,882691.5,1174245,1533580,1004526,325287.8,2241820,1024736.5,1013455.2,897256.5,419013.2,462655.5,841336.5,1171632.5,556064.7
"Q6DVA0",4425950,7401332,1398650,5537270,6289500,3140495,4684318,4898248,1713328,3499450,21786825,4471805,1850742,4737318,8123775,5758538,3030128,1823155,2960290,3914715,1692485,1479317
"Q6GV12",10465100,10129337.5,2897577.5,22958233.3,42241600,602835.8,7645225,3506090,9296605,18982575,247676.8,7502352.5,6929080,17344175,5473395,9760670,3887057.5,3041097.5,2625840,5526237.5,983840.5,5358396.7
"Q6J9G1",452.7715,452.7715,452.7715,51759.8525,452.7715,452.7715,58941.1183,452.7715,452.7715,76519.1,452.7715,113890.6444,28096.8134,452.7715,480158.8212,5777100,68860.4893,780516.5,452.7715,68989.9,452.7715,1194706.6667
"Q6NXK8",150279.6717,452.7715,1091240,367830,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,11661.9086,139823.051,452.7715,452.7715,452.7715,452.7715
"Q6NZQ8",452.7715,452.7715,185680.75,840788,35234.0337,452.7715,452.7715,452.7715,25432.8919,98564.7,452.7715,452.7715,452.7715,86851.4,452.7715,31105.9221,430815,452.7715,452.7715,116398.75,452.7715,452.7715
"Q6P1H6",1501903.3,1100867.5,1214150,2521490,1447160,733654.5,373267,641144.5,987959.2,1360820,1006948.2,1070717.5,484245.8,1355802.5,116948.2,256169.8,1567497.5,249251.2,1401640,2219445,332615.2,1307033.3
"Q6P4S8",299933.67,151981.99,282884.46,272716.67,98454.73,561119.55,111834.57,230697,181011.75,232342.5,569627.75,216699.25,309183,154410.75,527179.5,315961,305254.75,515323,400247.5,433698,507344.12,236385.67
"Q6P5F6",1402380,436895.5,4277115,1475606.7,1123800,263048.8,997941.5,268598.2,1512810,938294.5,297575.8,178565.5,1481735,1096482.5,1838592.5,368985.8,1603085,432615.8,2705717.5,2885782.5,835555,1824443.3
"Q6P5F7",860617.3,223244.2,3664950,1379290,388863,171760.6,663729,499148.8,727492.2,669370.8,153098.3,138229.2,549592.2,971520.8,817428,734228,1761330,135017,302954.8,880071,518158.5,386567.7
"Q6P8H8",1343650,484638,906372.2,1861086.7,1606860,453286.8,1920990,766148.5,1342332.5,1524695,103102.2,7425682.5,1202295,958637.2,992005,2986170,1865780,1134467.5,5237557.5,3296097.5,821155,647903.3
"Q6P9J9",7054626.7,3678410,990153.8,3138243.3,8349385,957770,8244177.5,758750,6571512.5,5584070,970186.5,2811475,4822960,7270457.5,5762955,22766875,9919375,1917445,1236980,11054025,3040062.5,7280100
"Q6PA06",5518253.3,9093457.5,4228560,5441733.3,5528372.5,3187505,4367372.5,8913562.5,2369700,3712695,36553950,12069350,1608067.5,7409860,1028344,11910925,2837192.5,1815295,2810647.5,8149772.5,3633532.5,937897.7
"Q6PB93",8408383.3,7362705,791447,3555193.3,6184812.5,1413960,4453085,2386382.5,3454972.5,8906530,1810442.5,12948725,7989092.5,7499730,10189262.5,8285600,3994957.5,8237837.5,323493.5,4796807.5,3654400,4979513.3
"Q6PD26",14172033,9089562,7032352,10919100,12944650,3134630,8275578,5148902,5337378,7533500,8323695,5153555,6251100,8678712,7773248,15877625,7549470,5103398,9572945,9568710,3141175,4972823
"Q6PDC8",809362,452.7715,1814950,867455.6667,452.7715,74006.4232,2993382.5,452.7715,56806.2,452.7715,70687.1688,541483,138271,452.7715,452.7715,327489.25,54935.525,2946080,452.7715,124114,75248.274,759347.3333
"Q6PDJ1",317256.3333,452.7715,291051.25,174875,2671877.5,452.7715,233633,452.7715,205073.25,518047,452.7715,309237.25,332448.5,561775,261841.25,143727.25,138041.575,152428,103501.825,243373.75,155744.5,475127.3333
"Q6PHU5",17691533,41443050,22004225,19736667,46468775,2380162,8717228,7438652,19288850,24994900,2259695,11335435,12730775,37200225,6110798,12833075,6884795,7121972,11320075,5365970,2020780,4096010
"Q6Q477",11955667,3478132,27714275,7522737,45491650,2269938,10969400,3604725,8511560,18015375,1323800,2463018,20809150,20302725,10681825,16735950,6493280,14329350,14844450,7593460,5982210,21582967
"Q6TCG8",452.7715,452.7715,452.7715,87695.3329,452.7715,452.7715,452.7715,452.7715,15500.8108,452.7715,452.7715,452.7715,40057.0137,452.7715,55795.875,452.7715,452.7715,452.7715,49055.925,452.7715,452.7715,57439.0061
"Q6TEK5",9067423,14107825,5499855,11573100,21800950,2385980,6159922,11549030,4351990,10318725,16320750,19683825,12592050,12455175,6686615,7945622,4816730,3110588,7171942,7139732,2271250,4673553
"Q6VNS1",472837.6667,2564410,5458392.5,568514.6667,365717.75,49555.9669,152047.5,124788.3249,84909.175,258543.75,82966.6083,452.7715,182318,336301.5,372003,124526.8189,138482.75,66919.8826,452.7715,407404.25,452.7715,82677.8333
"Q6X893",6745830,5452842,8197865,3652233,15124875,2734988,9438482,3481845,6102880,6492890,2438832,6124435,12615275,10053558,9618005,12484225,7819638,3992840,2425178,7771440,4472135,14096767
"Q6ZPJ0",1157796.7,1539745,1853717.5,2208963.3,857231.5,335058,1028480.5,2332702.5,367048.2,776277.2,875890.2,1339672.5,452301.8,742526.2,184638.8,1107337.5,780457.2,1183727.5,3177425,1308850,328997.5,596996
"Q6ZPR5",1488086.7,1595735,597276.2,1641073.3,1121887.5,426290.5,1586395,486000,567986.2,1123237.5,151042,855192,450600,1399085,611289.5,1019463.2,1567555,639748.2,2784722.5,2040942.5,320203,655860.3
"Q6ZQ29",295559,274515.75,330227.25,248488.6667,320104,106251.675,251008.25,115340.225,519402.5,487233.5,452.7715,351964.75,204622,381683.75,223594.25,273888.75,549027.25,142873.25,324897.25,746155.5,101154.6276,263256
"Q6ZWQ0",388989.3,386335.8,461181,3624510,538104.5,2117107.5,787003.5,676388,665272.2,499241.5,5243142.5,292319.2,560707.2,356225,609505,302293.5,318083.5,674296.2,2155972.5,277527.8,629463.8,749973
"Q6ZWR6",234832,173490.8,825229.5,1541743.3,253182.2,394272.5,424218,521792.7,344986.2,410893,651678.2,224909.2,67318.9,285867.8,285112,201962,322228,512574.2,108177.8,407285.8,426407.8,235383
"Q71M36",128456.3,83624.93,12392080,20215200,452.7715,452.7715,452.7715,94274.99,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,240540.3,131385.8,452.7715,452.7715,201845.3
"Q75N73",235313,147258.275,217068.5,172551.3333,232103,499972,417286.25,2129135,222947.75,214578.75,452.7715,838590.5,222131,158608.75,434845.5,1853637.5,176581,372801.5,47595.275,358017.5,125986.375,101402.3
"Q78IK4",15926966.7,42709450,498855,3463373.3,11565575,49951575,4440132.5,10553540,3612980,13475275,18312625,1688292.5,8455327.5,16694650,8399087.5,2236792.5,2006385,3195625,569835.5,2034362.5,53206850,3844190
"Q78IQ7",452.7715,452.7715,611722.8,7555470,333512,452.7715,452.7715,3382920,10474480,337957,452.7715,155084.8,256836.8,119265.8,65879.4,2504218,203965.2,688405,452.7715,333890.5,452.7715,51340.37
"Q78T54",17454300,17441675,3742830,19805933,20221750,3883205,5283718,9909482,4828945,8777815,5368042,22031450,10706675,9468275,5540875,10521190,4222628,5255385,6396332,15741800,2761005,7962423
"Q791T5",28397100,45085100,5336422,15995833,11467275,27457850,14068700,6108555,13767050,11254325,9747292,1879375,8256062,14413175,9993032,3985092,4515435,6371488,2004758,5492405,12051675,8628373
"Q791V5",38295100,105509150,5266185,8828507,22774575,65706725,21152275,26692575,6540832,32475075,33425375,5221028,9689748,34168050,15561725,15252650,5670205,8343418,12571875,7288708,47045200,8883387
"Q7M750",452.7715,452.7715,2691518.75,701238.3333,452.7715,452.7715,452.7715,452.7715,121489.175,452.7715,452.7715,452.7715,178342.8102,452.7715,171184.2819,452.7715,59108.2106,452.7715,452.7715,107914.5324,452.7715,452.7715
"Q7TM99",88638.6,452.7715,55401.5621,281213.6667,117210.75,452.7715,1071932.75,452.7715,851287.5,117554.232,99368.35,21131.3854,168169.25,308197,115243.45,932637.75,295419.75,26254.349,72943.8763,112697.55,452.7715,136206.6667
"Q7TML3",298496,279863.7665,88449.3,309795.3333,1540920,452.7715,2090992.5,452.7715,452.7715,254671,452.7715,19288.1668,1097827.5,47234.9642,180914,6316927.5,721397,133114,3524287.5,1033520,71245.6816,107503.5667
"Q7TNS7",80735.1004,452.7715,370383,1145176.6667,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,207677.8048,452.7715,452.7715,452.7715,452.7715,452.7715
"Q7TNT2",84602,145894,136545.3,5213173,452.7715,452.7715,1986620,452.7715,3444750,454659.2,452.7715,1655666,452.7715,70603.05,28651200,2982890,169704.2,452.7715,452.7715,206858.4,765474.5,452.7715
"Q7TQ95",7270857,7710602,10718345,20520000,9856828,10577075,3130010,6520215,5168822,4507535,29946025,6940562,4042175,5552130,4409385,2936260,4252790,2603120,12973875,8963380,8909675,3519327
"Q7TQE6",667044.7,402265,978443,1098293.3,692858.5,290205.8,569549,237412.5,467522.8,529774.8,243990.8,1012115.2,222586.2,583794.8,208203.7,247114.1,166865,290594.8,490875.5,639893.2,158319.2,438941.7
"Q7TQH7",973011.3,1232995,330299.8,518192,507853.8,538191.8,1721857.5,635635.5,633482.5,696567.5,306134.2,551916.2,318580.5,907331.8,434060,1387700,2159772.5,661869.8,219910.5,1354042.5,371133.2,472726.7
"Q7TQP0",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,70320.9253,452.7715,452.7715,452.7715,452.7715,81479.75,452.7715,70605.225,452.7715,452.7715,24693.2025,452.7715,452.7715
"Q80T32",41215.2,38215.1472,452.7715,452.7715,355145.25,452.7715,452.7715,452.7715,45324.0143,174905.5,452.7715,54414.6974,161096,469744.25,447718.5,185991.25,14175.0193,42262.125,24558.7084,75936.375,205075.25,362455
"Q80T41",356339.1567,1134001.25,7750470,1207880,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,42323.7219,452.7715,33519.6724,452.7715,452.7715,452.7715,452.7715,452.7715
"Q80TI0",5545503.33,525125,2949670,5027923.33,442080.25,313388,3664867.5,124244.45,293722.75,494563.5,4546410.84,516135.25,166658.75,720240.75,339585.5,1108534.75,920299.25,620290,2104782.5,1743067.5,99587.47,83971.3
"Q80TN5",870603,703138,763548.5,3209506.7,350860,456213.2,556445,512936.2,385728.2,435466.5,503766.8,1093195,317218.8,562897.2,638657.8,506457.5,557154,237780.5,160396,673264.8,722303.5,245250.7
"Q80TR1",561290.3333,452.7715,5688315,1081036.6667,119483.9967,452.7715,1411147.0905,187843.5402,105802.875,70806.3824,55944.8579,692293.4015,220349.25,452.7715,103488.4,98428.0893,226345.25,87781.5,1048822.75,145804.5498,452.7715,207717.3333
